customer_id,age,city,employment_type,tenure_at_bank_months,existing_customer,declared_income,true_monthly_income,avg_monthly_credits,avg_monthly_debits,monthly_surplus,salary_credit_regularity,avg_savings_balance,savings_growth_rate_3m,upi_txn_count_monthly,upi_avg_ticket_size,has_existing_loan,existing_emi_amount,existing_dti,bounce_count_6m,credit_bureau_score,rent_share,auto_fuel_ev_share,education_share,healthcare_share,discretionary_share,mobile_app_logins_monthly,autopay_mandates_active,recent_large_txn_flag,recent_property_related_txn,recent_auto_dealer_txn,repayment_capacity_ratio,converted,recommended_product_true,employment_type_enc,predicted_income,lead_probability,is_high_quality_lead,predicted_product
CUST100089,52,Hyderabad,Salaried-Private,46,1,19519.0,25084.0,30434.0,22695.0,7739.0,0.943,22990.0,0.138,5,1947.0,1,6265.0,0.25,1,857,0.15,0.08,0.0,0.079,0.441,29,3,0,0,0,0.6,0,Personal Loan,2,26705.688,0.03523131,0,Personal Loan
CUST100090,38,Mumbai,Self-Employed,29,1,36033.0,41962.0,47264.0,36790.0,10474.0,0.615,500.0,-0.093,15,459.0,1,11020.0,0.263,0,762,0.168,0.135,0.047,0.06,0.327,21,1,0,0,0,0.569,0,Personal Loan,3,42703.98,0.0060143387,0,Personal Loan
CUST100091,51,Hyderabad,Business Owner,179,1,26944.0,51544.0,55097.0,36792.0,18305.0,0.734,184391.0,0.165,13,299.0,1,11158.0,0.216,0,725,0.34,0.028,0.1,0.039,0.277,20,1,0,0,0,0.443,0,Personal Loan,0,52000.637,0.006692699,0,Personal Loan
CUST100092,52,Chennai,Self-Employed,109,1,104728.0,81253.0,88688.0,32356.0,56332.0,0.785,109057.0,0.018,20,924.0,0,0.0,0.0,1,770,0.189,0.025,0.062,0.066,0.658,28,3,1,0,0,0.811,1,Personal Loan,3,78050.8,0.96567965,1,Personal Loan
CUST100093,36,Pune,Salaried-Private,43,1,58926.0,54087.0,68340.0,53500.0,14840.0,0.935,153728.0,-0.069,12,328.0,0,0.0,0.0,0,796,0.413,0.08,0.075,0.0,0.432,14,2,0,0,0,0.587,0,Personal Loan,2,62253.973,0.0682931,0,Personal Loan
CUST100094,54,Delhi,Salaried-Private,146,0,114658.0,121705.0,95919.0,76459.0,19460.0,0.921,174136.0,-0.128,33,862.0,1,20962.0,0.172,0,691,0.0,0.055,0.0,0.021,0.752,23,3,0,0,0,0.828,0,Personal Loan,2,116933.03,0.04545654,0,Personal Loan
CUST100095,33,Pune,Business Owner,150,1,100047.0,135022.0,156504.0,129181.0,27323.0,0.767,495526.0,0.023,37,50.0,0,0.0,0.0,0,705,0.179,0.0,0.0,0.017,0.804,20,2,0,0,0,0.821,0,Mortgage Loan,0,133932.1,0.056597788,0,Mortgage Loan
CUST100096,31,Chennai,Salaried-Private,174,1,21855.0,51704.0,48502.0,35472.0,13030.0,0.973,15725.0,-0.016,12,723.0,0,0.0,0.0,0,900,0.047,0.006,0.031,0.0,0.9,25,3,1,0,0,0.953,1,Personal Loan,2,44577.465,0.97943157,1,Personal Loan
CUST100097,46,Lucknow,Salaried-Private,31,1,49035.0,57607.0,67623.0,60500.0,7123.0,0.944,204268.0,0.059,14,348.0,0,0.0,0.0,0,692,0.069,0.037,0.119,0.0,0.775,22,0,0,0,0,0.931,0,Personal Loan,2,60466.996,0.10921852,0,Personal Loan
CUST100098,45,Surat,Business Owner,116,1,69429.0,81098.0,77688.0,43826.0,33863.0,0.805,254752.0,0.004,18,258.0,0,0.0,0.0,0,800,0.101,0.104,0.0,0.083,0.712,21,6,0,0,0,0.899,1,Personal Loan,0,75897.2,0.6354537,1,Personal Loan
CUST100099,27,Hyderabad,Business Owner,176,1,83282.0,63512.0,73421.0,72269.0,1152.0,0.353,500.0,0.116,19,179.0,1,5724.0,0.09,1,649,0.291,0.124,0.054,0.005,0.436,17,1,1,0,0,0.619,1,Personal Loan,0,63803.375,0.4396101,1,Personal Loan
CUST100100,52,Indore,Salaried-Private,145,1,36804.0,47136.0,38544.0,20898.0,17647.0,0.999,48301.0,0.029,10,1093.0,0,0.0,0.0,0,718,0.131,0.0,0.052,0.048,0.769,18,2,0,0,0,0.869,0,Personal Loan,2,37133.516,0.16171965,0,Personal Loan
CUST100101,29,Bengaluru,Self-Employed,42,1,22381.0,30209.0,24050.0,16849.0,7201.0,0.307,100633.0,0.006,17,475.0,1,1586.0,0.053,0,626,0.043,0.012,0.0,0.043,0.85,15,0,0,0,0,0.904,0,Personal Loan,3,30386.156,0.018340511,0,Personal Loan
CUST100102,51,Jaipur,Salaried-Govt,161,1,34096.0,53427.0,55192.0,46502.0,8690.0,1.0,227384.0,0.118,14,558.0,1,6258.0,0.117,0,647,0.259,0.109,0.0,0.072,0.442,27,2,0,0,0,0.624,0,Personal Loan,1,54335.19,0.042543106,0,Personal Loan
CUST100103,23,Chennai,Self-Employed,77,1,89727.0,96963.0,122690.0,76964.0,45725.0,0.647,278597.0,0.058,21,864.0,1,24623.0,0.254,0,774,0.038,0.03,0.038,0.059,0.58,18,1,0,1,0,0.708,1,Home Loan,3,97623.35,0.84148717,1,Home Loan
CUST100104,50,Jaipur,Salaried-Private,89,0,10000.0,22641.0,25594.0,21878.0,3716.0,0.859,27286.0,0.102,8,1220.0,1,6725.0,0.297,0,770,0.381,0.079,0.014,0.018,0.211,28,2,0,0,0,0.322,0,Personal Loan,2,23115.596,0.0069437986,0,Personal Loan
CUST100105,50,Jaipur,Salaried-Private,101,1,77770.0,49014.0,55355.0,36440.0,18915.0,0.929,17032.0,0.132,26,188.0,0,0.0,0.0,0,893,0.025,0.046,0.097,0.0,0.831,17,1,0,0,0,0.975,0,Personal Loan,2,54821.81,0.5374029,1,Personal Loan
CUST100106,50,Chennai,Self-Employed,139,0,93666.0,106303.0,125335.0,92906.0,32429.0,0.55,281702.0,0.016,31,760.0,0,0.0,0.0,0,718,0.146,0.06,0.011,0.066,0.719,23,1,1,0,0,0.854,0,Personal Loan,3,103881.76,0.23681012,1,Personal Loan
CUST100107,46,Delhi,Salaried-Private,24,1,20030.0,92075.0,91196.0,62688.0,28508.0,0.782,106897.0,0.043,25,195.0,1,12145.0,0.132,0,737,0.411,0.033,0.102,0.079,0.243,20,0,0,0,0,0.457,0,Personal Loan,2,90176.49,0.016565368,0,Personal Loan
CUST100108,39,Chennai,Self-Employed,98,1,19524.0,39489.0,45082.0,27778.0,17303.0,0.611,48361.0,0.108,20,546.0,0,0.0,0.0,0,714,0.141,0.125,0.015,0.129,0.591,18,1,0,0,0,0.859,0,Personal Loan,3,46172.39,0.10893266,0,Personal Loan
CUST100109,47,Jaipur,Salaried-Private,147,1,55188.0,73114.0,70412.0,79228.0,-8815.0,0.951,107022.0,-0.156,19,1183.0,0,0.0,0.0,0,640,0.231,0.0,0.042,0.069,0.658,18,1,1,0,0,0.769,1,Personal Loan,2,70673.96,0.8562334,1,Personal Loan
CUST100110,32,Surat,Business Owner,100,0,153783.0,188374.0,188920.0,107466.0,81454.0,0.62,588223.0,0.032,53,50.0,1,16848.0,0.089,1,756,0.167,0.034,0.096,0.004,0.609,17,3,0,0,0,0.744,0,Mortgage Loan,0,187222.44,0.005684594,0,Mortgage Loan
CUST100111,50,Surat,Self-Employed,51,1,22323.0,57206.0,58437.0,18028.0,40409.0,0.416,257979.0,0.022,16,189.0,1,15499.0,0.271,1,682,0.18,0.119,0.032,0.01,0.388,25,4,1,0,0,0.549,0,Personal Loan,3,55208.855,0.012882544,0,Personal Loan
CUST100112,42,Bengaluru,Salaried-Govt,12,1,33757.0,41447.0,40128.0,23087.0,17040.0,0.933,138446.0,0.07,8,534.0,0,0.0,0.0,0,598,0.082,0.045,0.01,0.0,0.863,16,1,0,0,0,0.918,0,Personal Loan,1,39444.402,0.20180608,1,Personal Loan
CUST100113,39,Kolkata,Self-Employed,100,0,10296.0,15000.0,15601.0,11602.0,4000.0,0.562,27215.0,-0.024,2,840.0,1,2565.0,0.171,0,816,0.234,0.051,0.035,0.0,0.509,14,2,0,1,0,0.595,0,Personal Loan,3,15115.233,0.11012685,0,Personal Loan
CUST100114,40,Pune,Salaried-Private,127,1,83712.0,123914.0,125378.0,81767.0,43611.0,0.973,55911.0,0.128,23,1260.0,1,24456.0,0.197,0,677,0.339,0.115,0.103,0.0,0.246,19,1,0,0,0,0.463,1,Personal Loan,2,119606.695,0.49992847,1,Personal Loan
CUST100115,42,Lucknow,Salaried-Govt,100,1,77760.0,63214.0,59665.0,53898.0,5767.0,0.892,177089.0,-0.019,22,50.0,1,16861.0,0.267,0,756,0.0,0.085,0.063,0.054,0.532,25,4,0,0,0,0.733,0,Personal Loan,1,61651.516,0.10178272,0,Personal Loan
CUST100116,24,Surat,Salaried-Private,176,1,78047.0,58404.0,60093.0,53891.0,6202.0,0.982,251032.0,0.003,22,1358.0,1,20377.0,0.349,0,762,0.069,0.108,0.0,0.068,0.406,26,6,0,1,0,0.582,1,Home Loan,2,61186.625,0.82509047,1,Home Loan
CUST100117,27,Mumbai,Business Owner,109,0,96380.0,103778.0,111384.0,73813.0,37571.0,0.446,343017.0,-0.013,42,910.0,0,0.0,0.0,0,732,0.114,0.129,0.0,0.12,0.637,18,0,1,0,0,0.886,1,Personal Loan,0,106672.77,0.07161242,0,Personal Loan
CUST100118,31,Kolkata,Self-Employed,92,1,121316.0,122899.0,108768.0,45378.0,63390.0,0.711,259513.0,0.138,32,530.0,1,31059.0,0.253,0,630,0.074,0.0,0.0,0.153,0.52,24,1,0,0,0,0.674,0,Personal Loan,3,118653.19,0.03033388,0,Personal Loan
CUST100119,27,Surat,Business Owner,12,1,15563.0,22731.0,25291.0,12368.0,12923.0,0.688,24243.0,-0.127,9,50.0,1,5722.0,0.252,0,846,0.257,0.029,0.081,0.04,0.341,20,4,1,1,0,0.491,1,Personal Loan,0,24692.61,0.92080456,1,Personal Loan
CUST100120,38,Indore,Business Owner,101,1,123192.0,120790.0,117885.0,84194.0,33691.0,0.814,279963.0,0.183,44,364.0,0,0.0,0.0,0,658,0.107,0.007,0.0,0.007,0.879,17,2,0,0,0,0.893,0,Personal Loan,0,119770.95,0.07341185,0,Personal Loan
CUST100121,46,Hyderabad,Business Owner,32,0,83908.0,78832.0,85117.0,37314.0,47803.0,0.706,278423.0,0.158,22,1163.0,1,19145.0,0.243,0,500,0.19,0.076,0.06,0.014,0.417,13,4,0,1,0,0.567,0,Home Loan,0,79125.65,0.06553615,0,Home Loan
CUST100122,45,Pune,Salaried-Private,131,1,22771.0,24262.0,23054.0,15073.0,7981.0,0.855,52126.0,-0.005,6,663.0,0,0.0,0.0,0,802,0.359,0.119,0.085,0.002,0.435,17,2,1,0,1,0.641,1,Auto Loan,2,23481.135,0.9344909,1,Auto Loan
CUST100123,39,Surat,Business Owner,31,1,138260.0,124457.0,150291.0,146659.0,3632.0,0.178,204713.0,0.122,31,560.0,1,26972.0,0.217,2,748,0.0,0.0,0.085,0.124,0.575,11,0,0,0,0,0.783,0,Personal Loan,0,125208.38,0.015675416,0,Personal Loan
CUST100124,52,Surat,Salaried-Govt,163,0,54403.0,50075.0,59760.0,46715.0,13045.0,0.938,38514.0,0.05,9,164.0,1,9711.0,0.194,0,620,0.218,0.0,0.034,0.0,0.554,16,5,0,0,0,0.588,0,Personal Loan,1,49769.47,0.009287917,0,Personal Loan
CUST100125,42,Chennai,Salaried-Private,56,0,37628.0,53385.0,47651.0,34701.0,12951.0,0.972,303450.0,0.172,17,1017.0,0,0.0,0.0,0,728,0.165,0.0,0.0,0.095,0.74,22,2,0,0,0,0.835,1,Personal Loan,2,55855.62,0.6967736,1,Personal Loan
CUST100126,25,Surat,Salaried-Govt,79,0,85391.0,64008.0,72249.0,38484.0,33765.0,0.929,29674.0,0.116,19,575.0,0,0.0,0.0,0,825,0.166,0.005,0.022,0.0,0.808,17,2,1,0,0,0.834,1,Personal Loan,1,62898.08,0.9721258,1,Personal Loan
CUST100127,49,Mumbai,Salaried-Private,28,1,43440.0,46121.0,58433.0,43983.0,14450.0,0.911,14988.0,0.215,10,532.0,0,0.0,0.0,0,854,0.071,0.058,0.143,0.014,0.713,20,3,0,0,0,0.929,1,Personal Loan,2,47897.547,0.7295048,1,Personal Loan
CUST100128,43,Kolkata,Salaried-Private,40,0,104533.0,71152.0,64590.0,43499.0,21091.0,0.855,145587.0,-0.085,20,602.0,0,0.0,0.0,0,780,0.134,0.152,0.0,0.0,0.713,25,1,0,0,0,0.866,1,Personal Loan,2,69226.805,0.66392285,1,Personal Loan
CUST100129,45,Mumbai,Salaried-Private,166,1,94979.0,84976.0,78148.0,59624.0,18525.0,0.886,127218.0,0.055,21,327.0,0,0.0,0.0,0,801,0.179,0.0,0.193,0.072,0.556,18,4,1,0,1,0.821,1,Auto Loan,2,80182.85,0.9812515,1,Auto Loan
CUST100130,42,Surat,Salaried-Private,53,1,31766.0,20470.0,23750.0,20209.0,3542.0,0.837,68266.0,-0.098,7,242.0,0,0.0,0.0,0,789,0.158,0.199,0.097,0.062,0.485,18,1,0,0,0,0.842,0,Personal Loan,2,21699.436,0.1321509,0,Personal Loan
CUST100131,42,Lucknow,Salaried-Govt,93,1,69941.0,52623.0,44936.0,39619.0,5318.0,0.974,178166.0,-0.001,12,50.0,0,0.0,0.0,0,716,0.264,0.086,0.03,0.0,0.62,29,5,1,0,0,0.736,1,Personal Loan,1,47391.39,0.9368775,1,Personal Loan
CUST100132,26,Indore,Business Owner,176,1,128357.0,120680.0,112639.0,83714.0,28926.0,0.494,500.0,0.22,27,340.0,1,16970.0,0.141,0,616,0.049,0.088,0.056,0.074,0.592,18,0,0,0,0,0.811,0,Personal Loan,0,114181.23,0.017150663,0,Personal Loan
CUST100133,42,Chennai,Self-Employed,113,1,12604.0,33081.0,29700.0,24121.0,5579.0,0.646,22053.0,0.077,8,50.0,0,0.0,0.0,0,695,0.012,0.098,0.066,0.067,0.757,16,1,0,0,0,0.988,0,Personal Loan,3,29007.568,0.119762145,0,Personal Loan
CUST100134,50,Mumbai,Salaried-Govt,10,0,31147.0,38761.0,45045.0,28281.0,16764.0,0.956,18872.0,0.119,9,893.0,0,0.0,0.0,0,829,0.0,0.0,0.0,0.009,0.9,18,4,0,0,0,1.0,1,Personal Loan,1,38759.8,0.89675504,1,Personal Loan
CUST100135,33,Mumbai,Salaried-Private,66,1,64307.0,55955.0,52941.0,48911.0,4031.0,0.983,166567.0,0.081,14,316.0,0,0.0,0.0,0,829,0.197,0.019,0.011,0.0,0.773,15,1,0,1,0,0.803,1,Home Loan,2,53659.69,0.9760449,1,Home Loan
CUST100136,44,Hyderabad,Salaried-Govt,71,0,59112.0,56834.0,57250.0,32078.0,25172.0,0.936,138819.0,0.076,20,454.0,0,0.0,0.0,0,746,0.271,0.0,0.18,0.021,0.528,20,0,0,0,0,0.729,0,Personal Loan,1,56718.863,0.21187079,1,Personal Loan
CUST100137,24,Lucknow,Salaried-Private,51,0,31371.0,37567.0,35229.0,24049.0,11180.0,1.0,46687.0,-0.002,14,631.0,0,0.0,0.0,0,699,0.039,0.093,0.144,0.072,0.652,29,5,1,0,0,0.961,1,Personal Loan,2,37449.734,0.97429264,1,Personal Loan
CUST100138,35,Pune,Self-Employed,45,1,15832.0,15000.0,18334.0,17282.0,1053.0,0.351,31869.0,-0.017,5,249.0,1,4441.0,0.296,2,836,0.028,0.0,0.014,0.0,0.662,14,3,0,0,0,0.675,0,Personal Loan,3,15432.781,0.008202258,0,Personal Loan
CUST100139,38,Indore,Salaried-Private,92,0,54263.0,53681.0,49445.0,31313.0,18131.0,0.909,5938.0,-0.004,13,62.0,0,0.0,0.0,0,738,0.407,0.041,0.0,0.073,0.479,28,2,0,0,0,0.593,0,Personal Loan,2,51215.527,0.073043495,0,Personal Loan
CUST100140,57,Bengaluru,Self-Employed,69,0,47558.0,51732.0,43396.0,20772.0,22624.0,0.646,35497.0,-0.178,20,761.0,1,12414.0,0.24,0,776,0.333,0.014,0.0,0.0,0.413,13,1,0,0,0,0.427,0,Personal Loan,3,51320.52,0.004483768,0,Personal Loan
CUST100141,30,Ahmedabad,Self-Employed,55,1,35243.0,59299.0,49395.0,31912.0,17483.0,0.733,500.0,0.033,17,1595.0,0,0.0,0.0,1,598,0.34,0.14,0.191,0.026,0.303,23,5,0,0,0,0.66,0,Personal Loan,3,51342.562,0.012833792,0,Personal Loan
CUST100142,32,Bengaluru,Salaried-Govt,76,0,50269.0,39277.0,45328.0,43991.0,1337.0,0.844,79271.0,0.059,6,1105.0,0,0.0,0.0,0,720,0.222,0.017,0.112,0.001,0.648,24,3,0,0,0,0.778,0,Personal Loan,1,39415.5,0.056050222,0,Personal Loan
CUST100143,37,Ahmedabad,Business Owner,63,0,78559.0,68895.0,80254.0,24980.0,55273.0,0.765,138653.0,-0.01,21,1290.0,1,6358.0,0.092,0,820,0.265,0.0,0.127,0.036,0.48,13,2,1,0,0,0.643,1,Personal Loan,0,70637.85,0.91741943,1,Personal Loan
CUST100144,57,Ahmedabad,Salaried-Private,43,1,53920.0,40380.0,49961.0,36893.0,13068.0,0.964,13061.0,0.03,8,50.0,0,0.0,0.0,0,605,0.146,0.083,0.002,0.063,0.707,23,5,1,0,0,0.854,1,Personal Loan,2,43039.805,0.9278373,1,Personal Loan
CUST100145,52,Mumbai,Business Owner,83,1,303812.0,238531.0,205340.0,124411.0,80929.0,0.568,580062.0,0.082,70,554.0,0,0.0,0.0,0,713,0.009,0.05,0.0,0.095,0.845,20,1,0,0,0,0.991,0,Mortgage Loan,0,238991.39,0.034710087,0,Mortgage Loan
CUST100146,24,Chennai,Self-Employed,169,1,14844.0,55949.0,56806.0,39186.0,17620.0,0.661,189424.0,0.111,17,551.0,0,0.0,0.0,0,756,0.015,0.138,0.0,0.038,0.808,12,0,1,0,0,0.985,1,Personal Loan,3,57284.383,0.9303871,1,Personal Loan
CUST100147,31,Jaipur,Self-Employed,92,0,27742.0,42302.0,59819.0,39317.0,20502.0,0.834,10756.0,-0.056,14,1364.0,1,8670.0,0.205,0,853,0.18,0.072,0.0,0.0,0.542,19,5,0,0,0,0.615,0,Personal Loan,3,49003.42,0.04783515,0,Personal Loan
CUST100148,51,Surat,Self-Employed,108,1,15234.0,15000.0,15070.0,13456.0,1614.0,1.0,19658.0,-0.024,5,1108.0,0,0.0,0.0,0,817,0.291,0.07,0.0,0.055,0.583,19,3,0,0,1,0.709,1,Auto Loan,3,15156.2705,0.8581284,1,Auto Loan
CUST100149,25,Delhi,Self-Employed,177,1,34505.0,54172.0,52302.0,38164.0,14138.0,0.64,139246.0,0.1,16,568.0,0,0.0,0.0,1,856,0.16,0.107,0.062,0.018,0.653,26,0,0,0,0,0.84,0,Personal Loan,3,50042.168,0.19921176,1,Personal Loan
CUST100150,52,Indore,Business Owner,111,0,70684.0,58438.0,61176.0,55174.0,6002.0,0.405,104630.0,0.087,22,50.0,1,13843.0,0.237,1,772,0.253,0.082,0.057,0.017,0.354,11,1,0,0,0,0.51,0,Personal Loan,0,61269.234,0.0021956875,0,Personal Loan
CUST100151,32,Indore,Salaried-Private,42,0,41356.0,46300.0,52295.0,49740.0,2555.0,0.81,500.0,0.148,9,71.0,1,12009.0,0.259,0,804,0.169,0.102,0.0,0.034,0.436,30,0,0,1,0,0.571,1,Home Loan,2,46427.04,0.7867032,1,Home Loan
CUST100152,55,Surat,Self-Employed,73,0,14851.0,57158.0,64416.0,46726.0,17690.0,0.351,65092.0,0.144,14,966.0,1,6601.0,0.115,0,624,0.217,0.096,0.086,0.052,0.433,9,0,0,1,0,0.668,0,Home Loan,3,58605.984,0.021053704,0,Home Loan
CUST100153,33,Hyderabad,Self-Employed,89,1,30071.0,56035.0,53672.0,35171.0,18501.0,0.38,61024.0,0.233,16,490.0,0,0.0,0.0,1,607,0.273,0.034,0.0,0.013,0.68,14,1,0,0,0,0.727,0,Personal Loan,3,54293.184,0.0043757237,0,Personal Loan
CUST100154,38,Indore,Salaried-Govt,87,0,77322.0,69430.0,66809.0,52638.0,14171.0,1.0,107226.0,0.017,15,595.0,1,20658.0,0.298,0,881,0.34,0.0,0.094,0.053,0.216,18,6,0,0,0,0.363,0,Personal Loan,1,67674.57,0.0244035,0,Personal Loan
CUST100155,46,Chennai,Business Owner,29,1,180942.0,151249.0,152086.0,125111.0,26975.0,0.401,243246.0,0.166,51,957.0,1,41694.0,0.276,0,671,0.214,0.043,0.093,0.046,0.328,17,0,0,1,0,0.51,0,Home Loan,0,151213.88,0.010906571,0,Home Loan
CUST100156,27,Mumbai,Salaried-Private,21,1,55933.0,50183.0,47196.0,24184.0,23013.0,0.914,208209.0,-0.034,15,1216.0,0,0.0,0.0,0,678,0.413,0.0,0.097,0.053,0.437,32,1,0,0,0,0.587,0,Personal Loan,2,51116.117,0.030234065,0,Personal Loan
CUST100157,42,Delhi,Salaried-Govt,64,0,53408.0,40434.0,34967.0,26662.0,8305.0,0.909,60136.0,0.232,8,261.0,1,2798.0,0.069,0,519,0.152,0.01,0.045,0.065,0.659,16,3,0,0,0,0.779,1,Personal Loan,1,32943.676,0.23456134,1,Personal Loan
CUST100158,40,Lucknow,Salaried-Private,164,1,37409.0,33716.0,44545.0,30039.0,14506.0,1.0,500.0,0.076,18,946.0,1,8292.0,0.246,1,810,0.339,0.03,0.0,0.0,0.385,22,2,0,0,0,0.415,0,Personal Loan,2,41260.508,0.019128917,0,Personal Loan
CUST100159,50,Pune,Salaried-Private,129,0,23248.0,29694.0,29366.0,18922.0,10444.0,1.0,57508.0,0.083,7,1456.0,0,0.0,0.0,0,629,0.25,0.132,0.0,0.014,0.604,22,8,0,0,0,0.75,0,Personal Loan,2,29720.898,0.058757436,0,Personal Loan
CUST100160,57,Ahmedabad,Self-Employed,151,0,38891.0,40515.0,40413.0,24071.0,16342.0,0.781,179144.0,0.119,7,1364.0,0,0.0,0.0,0,649,0.0,0.045,0.0,0.024,0.9,17,2,1,0,1,1.0,1,Auto Loan,3,41129.133,0.97124106,1,Auto Loan
CUST100161,46,Jaipur,Salaried-Private,33,1,73937.0,70585.0,70736.0,42963.0,27773.0,0.984,109359.0,-0.068,25,385.0,0,0.0,0.0,0,828,0.35,0.159,0.093,0.02,0.378,19,2,0,0,0,0.65,0,Personal Loan,2,71023.1,0.14528382,0,Personal Loan
CUST100162,37,Pune,Salaried-Private,76,1,18464.0,22012.0,22846.0,21613.0,1233.0,0.982,25156.0,-0.046,5,797.0,1,3621.0,0.164,0,530,0.07,0.082,0.0,0.0,0.683,21,5,0,1,0,0.766,1,Personal Loan,2,21324.994,0.88789505,1,Personal Loan
CUST100163,37,Ahmedabad,Salaried-Private,105,1,94297.0,83278.0,92873.0,60784.0,32089.0,0.853,111786.0,0.049,23,1025.0,1,8629.0,0.104,0,847,0.15,0.0,0.031,0.004,0.712,20,2,0,0,0,0.746,0,Personal Loan,2,83069.26,0.20136057,1,Personal Loan
CUST100164,37,Bengaluru,Salaried-Govt,79,1,50363.0,49268.0,48294.0,44714.0,3580.0,0.972,131853.0,0.068,13,660.0,0,0.0,0.0,0,654,0.285,0.123,0.055,0.051,0.486,21,5,0,0,0,0.715,0,Personal Loan,1,48672.72,0.067999095,0,Personal Loan
CUST100165,51,Chennai,Self-Employed,76,0,45860.0,93550.0,114216.0,84929.0,29287.0,0.645,124977.0,0.207,31,525.0,0,0.0,0.0,0,706,0.091,0.117,0.0,0.048,0.744,21,0,1,0,0,0.909,1,Personal Loan,3,99520.02,0.9545753,1,Personal Loan
CUST100166,34,Bengaluru,Business Owner,66,1,64068.0,67426.0,76844.0,39660.0,37184.0,0.544,500.0,-0.036,18,50.0,0,0.0,0.0,0,646,0.171,0.0,0.031,0.031,0.766,15,1,0,0,1,0.829,1,Auto Loan,0,67931.34,0.8249946,1,Auto Loan
CUST100167,28,Surat,Salaried-Private,12,0,111438.0,79838.0,81544.0,61512.0,20032.0,0.998,63259.0,0.163,24,217.0,0,0.0,0.0,0,610,0.259,0.098,0.062,0.0,0.581,28,2,0,0,0,0.741,0,Personal Loan,2,80683.8,0.10012604,0,Personal Loan
CUST100168,34,Mumbai,Salaried-Govt,154,1,95858.0,69130.0,65678.0,33244.0,32433.0,0.935,117725.0,0.019,20,302.0,1,8396.0,0.121,0,659,0.081,0.141,0.021,0.064,0.571,21,5,0,0,0,0.797,0,Personal Loan,1,64649.824,0.038842816,0,Personal Loan
CUST100169,23,Surat,Salaried-Govt,168,1,59046.0,56091.0,68024.0,56411.0,11613.0,0.996,146030.0,0.018,9,50.0,0,0.0,0.0,0,655,0.152,0.0,0.072,0.061,0.715,16,3,0,0,0,0.848,0,Personal Loan,1,55527.223,0.07111577,0,Personal Loan
CUST100170,26,Jaipur,Self-Employed,17,0,26739.0,31347.0,32153.0,21947.0,10205.0,0.693,29026.0,0.027,8,705.0,0,0.0,0.0,0,610,0.138,0.0,0.009,0.074,0.779,19,5,0,0,0,0.862,0,Personal Loan,3,30102.889,0.056800786,0,Personal Loan
CUST100171,26,Indore,Salaried-Private,76,1,11404.0,19046.0,16448.0,14375.0,2074.0,0.825,25821.0,0.016,8,1083.0,0,0.0,0.0,0,863,0.296,0.111,0.021,0.0,0.573,19,1,0,0,0,0.704,1,Personal Loan,2,16915.754,0.44285056,1,Personal Loan
CUST100172,50,Indore,Salaried-Private,94,1,164673.0,111159.0,133742.0,130805.0,2937.0,0.799,207577.0,0.079,42,440.0,0,0.0,0.0,0,636,0.368,0.044,0.0,0.175,0.413,25,4,1,0,0,0.632,1,Personal Loan,2,115384.82,0.79206425,1,Personal Loan
CUST100173,48,Bengaluru,Salaried-Govt,141,1,92944.0,72039.0,67793.0,27635.0,40158.0,1.0,45663.0,0.008,16,50.0,1,23858.0,0.331,1,545,0.048,0.143,0.031,0.039,0.408,17,1,0,0,0,0.621,0,Personal Loan,1,62907.43,0.00455227,0,Personal Loan
CUST100174,47,Surat,Salaried-Govt,177,0,86970.0,71843.0,84795.0,54014.0,30781.0,1.0,119431.0,-0.073,18,591.0,1,17417.0,0.242,0,544,0.189,0.111,0.04,0.0,0.416,23,3,0,0,1,0.568,0,Auto Loan,1,71202.375,0.06989451,0,Auto Loan
CUST100175,39,Kolkata,Salaried-Govt,76,0,20213.0,55672.0,37460.0,18816.0,18644.0,0.945,139226.0,0.019,27,787.0,1,15919.0,0.286,0,767,0.117,0.105,0.0,0.125,0.367,24,5,0,0,0,0.597,0,Personal Loan,1,54858.266,0.02681544,0,Personal Loan
CUST100176,48,Surat,Salaried-Govt,135,0,37442.0,37017.0,36821.0,40816.0,-3995.0,0.954,750.0,0.077,14,753.0,0,0.0,0.0,1,557,0.184,0.125,0.07,0.06,0.561,22,4,0,0,0,0.816,0,Personal Loan,1,38277.703,0.046442557,0,Personal Loan
CUST100177,28,Indore,Self-Employed,168,1,49689.0,65543.0,80224.0,51403.0,28821.0,0.479,148105.0,-0.072,21,289.0,1,15223.0,0.232,0,698,0.392,0.006,0.0,0.038,0.332,19,0,0,0,0,0.376,0,Personal Loan,3,66815.77,0.0011010739,0,Personal Loan
CUST100178,54,Chennai,Self-Employed,149,1,82539.0,102181.0,107369.0,51889.0,55480.0,0.596,16813.0,0.087,22,50.0,0,0.0,0.0,0,895,0.226,0.036,0.116,0.043,0.579,15,0,0,0,0,0.774,0,Personal Loan,3,90369.65,0.11911892,0,Personal Loan
CUST100179,40,Hyderabad,Salaried-Private,54,0,13106.0,15000.0,17096.0,19203.0,-2107.0,0.912,2918.0,0.134,2,1093.0,0,0.0,0.0,0,743,0.112,0.172,0.0,0.081,0.634,24,4,0,0,0,0.888,0,Personal Loan,2,16768.408,0.19828421,1,Personal Loan
